Data,IBOV,ICON,IEEX,IFNC,IGCX,IMAT,INDX,UTIL
2008-03-14,61990.00,1072.57,17068.00,2472.00,6238.00,2439.12,10232.00,1627.36
2008-03-17,60011.00,1046.22,16764.00,2379.35,6013.00,2364.20,9989.00,1594.66
2008-03-18,61932.00,1082.34,17017.00,2453.74,6192.00,2429.03,10274.00,1632.37
2008-03-19,58827.00,1038.46,16724.00,2346.92,5924.00,2312.12,9860.00,1591.82
2008-03-20,58987.00,1041.75,16867.00,2368.63,5922.00,2293.22,9855.00,1600.72
2008-03-24,59812.00,1058.50,16852.00,2357.92,6033.00,2324.89,10000.00,1589.02
2008-03-25,61234.00,1076.77,16695.00,2447.97,6167.00,2380.54,10202.00,1554.30
2008-03-26,61415.00,1072.07,16624.00,2418.02,6194.00,2393.48,10140.00,1534.56
2008-03-27,60761.00,1052.49,16676.00,2353.78,6136.00,2372.85,9974.00,1550.03
2008-03-28,60452.00,1037.39,16507.00,2312.92,6088.00,2375.69,9897.00,1533.73
2008-03-31,60968.00,1046.32,16859.00,2343.74,6115.00,2390.45,9920.00,1560.65
2008-04-01,62774.00,1077.50,17301.00,2430.33,6267.00,2474.63,10245.00,1598.13
2008-04-02,63364.00,1085.05,17595.00,2460.90,6300.00,2473.52,10268.00,1629.50
2008-04-03,64175.00,1096.27,17783.00,2469.89,6375.00,2528.23,10464.00,1642.15
2008-04-04,64445.00,1097.34,17795.00,2461.43,6415.00,2563.50,10602.00,1645.72
2008-04-07,64175.00,1078.14,17581.00,2488.35,6410.00,2583.83,10599.00,1612.82
2008-04-08,64539.00,1076.36,17664.00,2505.97,6425.00,2609.37,10682.00,1620.50
2008-04-09,63476.00,1058.58,17409.00,2451.05,6302.00,2559.59,10476.00,1587.53
2008-04-10,63527.00,1067.95,17498.00,2434.67,6273.00,2565.58,10547.00,1583.58
2008-04-11,62585.00,1049.16,17329.00,2391.39,6211.00,2536.87,10381.00,1571.86
2008-04-14,62153.00,1038.56,17094.00,2341.60,6103.00,2497.36,10268.00,1553.15
2008-04-15,62618.00,1044.26,17043.00,2356.65,6133.00,2534.75,10358.00,1549.55
2008-04-16,64151.00,1068.10,17233.00,2471.02,6312.00,2632.77,10648.00,1570.69
2008-04-17,64552.00,1066.23,17399.00,2537.23,6330.00,2608.05,10509.00,1590.86
2008-04-18,64922.00,1072.01,17525.00,2580.26,6375.00,2617.94,10556.00,1602.52
2008-04-22,65412.00,1071.70,17511.00,2541.55,6413.00,2669.85,10649.00,1602.34
2008-04-23,64947.00,1066.62,17461.00,2507.49,6360.00,2669.24,10636.00,1602.42
2008-04-24,64576.00,1064.88,17565.00,2524.47,6337.00,2632.75,10576.00,1628.46
2008-04-25,65187.00,1074.49,17737.00,2577.68,6415.00,2646.16,10621.00,1641.92
2008-04-28,65677.00,1083.81,17790.00,2609.76,6501.00,2693.03,10813.00,1640.95
2008-04-29,63825.00,1051.37,17306.00,2550.66,6355.00,2608.06,10489.00,1598.46
2008-04-30,67868.00,1123.95,18024.00,2784.28,6831.00,2767.40,11085.00,1667.20
2008-05-02,69366.00,1175.77,18446.00,2918.13,7016.00,2766.17,11249.00,1719.30
2008-05-05,70174.00,1175.29,18992.00,2911.86,7063.00,2800.23,11341.00,1758.57
2008-05-06,70195.00,1165.00,18826.00,2838.80,7011.00,2846.65,11438.00,1742.66
2008-05-07,69017.00,1139.89,18386.00,2805.49,6901.00,2827.46,11337.00,1705.34
2008-05-08,69722.00,1146.36,18480.00,2823.49,6979.00,2893.71,11518.00,1724.00
2008-05-09,69645.00,1136.76,18418.00,2800.91,6955.00,2911.37,11540.00,1716.32
2008-05-12,70415.00,1154.24,18657.00,2837.19,7058.00,2957.83,11725.00,1733.22
2008-05-13,70503.00,1153.22,18538.00,2781.34,7020.00,2959.09,11727.00,1719.58
2008-05-14,70026.00,1158.19,18400.00,2769.13,6988.00,2937.27,11673.00,1699.48
2008-05-15,71492.00,1173.18,18723.00,2815.07,7118.00,3017.93,11908.00,1730.37
2008-05-16,72766.00,1189.83,19063.00,2832.01,7232.00,3115.97,12186.00,1765.04
2008-05-19,73438.00,1184.24,18996.00,2858.27,7255.00,3156.57,12271.00,1765.76
2008-05-20,73516.00,1177.82,18866.00,2827.20,7207.00,3141.58,12201.00,1754.73
2008-05-21,72294.00,1152.45,18604.00,2774.81,7066.00,3069.91,11933.00,1722.16
2008-05-23,71451.00,1154.43,18537.00,2748.87,7014.00,3060.97,11879.00,1711.40
2008-05-26,71628.00,1154.24,18471.00,2741.24,7005.00,3081.22,11981.00,1710.86
2008-05-27,70992.00,1152.02,18295.00,2802.06,7004.00,3052.55,11916.00,1698.43
2008-05-28,73153.00,1182.79,18934.00,2907.66,7204.00,3125.33,12173.00,1770.62
2008-05-29,71797.00,1171.85,18822.00,2892.42,7094.00,3032.20,11933.00,1753.06
2008-05-30,72592.00,1181.57,19174.00,2979.87,7233.00,3056.53,12008.00,1800.84
2008-06-02,71897.00,1161.40,19004.00,2891.88,7126.00,3040.90,11868.00,1791.69
2008-06-03,70011.00,1143.05,18866.00,2821.91,6976.00,2996.81,11702.00,1764.77
2008-06-04,68673.00,1125.31,19062.00,2793.28,6879.00,2932.17,11514.00,1788.21
2008-06-05,71209.00,1144.70,19489.00,2876.67,7078.00,3066.49,11936.00,1829.55
2008-06-06,69785.00,1114.34,19073.00,2785.95,6914.00,3041.24,11778.00,1782.58
2008-06-09,69281.00,1107.13,19432.00,2754.51,6852.00,3015.79,11690.00,1809.38
2008-06-10,67774.00,1091.97,19224.00,2688.61,6716.00,2952.76,11468.00,1793.68
2008-06-11,66794.00,1089.71,19295.00,2630.37,6604.00,2884.46,11296.00,1808.20
2008-06-12,67319.00,1109.97,19380.00,2681.19,6660.00,2901.84,11454.00,1815.02
2008-06-13,67203.00,1105.48,19153.00,2694.03,6659.00,2869.35,11308.00,1788.24
2008-06-16,67284.00,1103.05,19164.00,2707.76,6667.00,2859.72,11271.00,1783.37
2008-06-17,68437.00,1103.21,19087.00,2744.60,6774.00,2951.17,11472.00,1785.18
2008-06-18,67090.00,1075.94,18672.00,2654.59,6655.00,2898.19,11189.00,1747.26
2008-06-19,66590.00,1073.41,18849.00,2628.97,6622.00,2904.35,11219.00,1765.70
2008-06-20,64613.00,1054.88,18604.00,2561.96,6460.00,2773.10,10835.00,1723.88
2008-06-23,64640.00,1052.43,18619.00,2542.32,6435.00,2743.02,10691.00,1728.88
2008-06-24,64167.00,1035.79,18499.00,2509.05,6390.00,2711.15,10517.00,1719.08
2008-06-25,65853.00,1047.72,18959.00,2572.82,6533.00,2779.77,10732.00,1770.82
2008-06-26,63946.00,1018.79,18706.00,2462.73,6325.00,2706.45,10466.00,1746.54
2008-06-27,64321.00,1035.29,18979.00,2454.67,6312.00,2706.74,10471.00,1780.88
2008-06-30,65017.00,1042.48,19166.00,2469.00,6365.00,2748.07,10592.00,1798.91
2008-07-01,63396.00,1010.61,18818.00,2396.93,6178.00,2687.86,10332.00,1766.23
2008-07-02,61106.00,995.07,18462.00,2367.52,5972.00,2550.85,9870.00,1726.46
2008-07-03,59273.00,971.43,18249.00,2312.69,5823.00,2441.92,9480.00,1691.23
2008-07-04,59365.00,959.59,18253.00,2324.76,5826.00,2412.89,9328.00,1692.60
2008-07-07,59088.00,961.56,18079.00,2313.30,5841.00,2461.44,9498.00,1686.02
2008-07-08,59535.00,975.26,18400.00,2373.79,5906.00,2469.81,9618.00,1713.55
2008-07-10,60252.00,993.65,18811.00,2360.26,5929.00,2533.97,9834.00,1762.64
2008-07-11,60148.00,996.07,18860.00,2322.18,5864.00,2516.02,9808.00,1770.95
2008-07-14,60720.00,1021.42,19142.00,2309.72,5920.00,2536.27,9939.00,1794.40
2008-07-15,61015.00,1035.38,19453.00,2293.51,5918.00,2515.14,9936.00,1833.06
2008-07-16,62056.00,1054.73,19634.00,2447.02,6067.00,2539.15,10156.00,1854.62
2008-07-17,60108.00,1038.93,19250.00,2442.92,5908.00,2428.12,9815.00,1804.04
2008-07-18,59988.00,1025.80,19169.00,2495.23,5896.00,2403.23,9685.00,1801.80
2008-07-21,60771.00,1024.69,19517.00,2475.22,5964.00,2516.47,9914.00,1835.97
2008-07-22,59647.00,1010.55,19309.00,2477.89,5890.00,2450.13,9757.00,1813.64
2008-07-23,59420.00,1023.86,19236.00,2503.18,5930.00,2430.56,9747.00,1800.75
2008-07-24,57434.00,1009.35,18892.00,2437.58,5773.00,2309.88,9367.00,1764.01
2008-07-25,57199.00,1011.60,18937.00,2405.72,5730.00,2268.57,9200.00,1770.38
2008-07-28,56869.00,1001.29,18741.00,2356.39,5694.00,2283.86,9202.00,1756.25
2008-07-29,58042.00,1006.33,19046.00,2433.57,5822.00,2349.51,9431.00,1774.63
2008-07-30,59997.00,1025.38,19079.00,2497.47,6006.00,2485.48,9841.00,1768.92
2008-07-31,59505.00,1025.97,19167.00,2478.81,5978.00,2456.59,9750.00,1775.57
2008-08-01,57630.00,1013.54,19023.00,2429.32,5811.00,2359.98,9473.00,1763.86
2008-08-04,55609.00,1004.49,18956.00,2323.42,5580.00,2229.35,9138.00,1764.31
2008-08-05,56470.00,1024.03,19090.00,2404.02,5680.00,2253.81,9322.00,1790.75
2008-08-06,57542.00,1043.18,19276.00,2461.57,5766.00,2289.08,9463.00,1789.11
2008-08-07,57017.00,1035.99,19045.00,2419.29,5711.00,2260.27,9329.00,1760.07
2008-08-08,56584.00,1032.00,18858.00,2384.08,5655.00,2218.59,9266.00,1740.01
2008-08-11,54720.00,1022.44,17977.00,2315.03,5480.00,2118.75,8983.00,1651.82
2008-08-12,54502.00,1013.79,17826.00,2275.75,5414.00,2073.97,8856.00,1639.99
2008-08-13,54573.00,998.42,17759.00,2239.50,5393.00,2105.08,8881.00,1644.02
2008-08-14,55138.00,1002.85,17968.00,2295.92,5459.00,2135.29,8981.00,1671.71
2008-08-15,54244.00,985.67,17880.00,2267.20,5365.00,2081.30,8788.00,1657.37
2008-08-18,53326.00,972.46,17715.00,2222.28,5302.00,2038.76,8637.00,1654.02
2008-08-19,53638.00,969.52,17830.00,2223.81,5325.00,2043.54,8604.00,1666.29
2008-08-20,55377.00,980.62,17981.00,2299.64,5500.00,2151.81,8903.00,1683.74
2008-08-21,55934.00,976.68,17874.00,2487.80,5515.00,2198.48,9014.00,1675.89
2008-08-22,55850.00,980.21,17874.00,2506.74,5507.00,2186.95,9011.00,1679.83
2008-08-25,54477.00,965.07,17633.00,2436.72,5382.00,2128.40,8813.00,1662.06
2008-08-26,54358.00,960.70,17618.00,2410.70,5350.00,2130.12,8801.00,1651.05
2008-08-27,55519.00,972.82,17685.00,2489.80,5469.00,2175.77,8923.00,1665.16
2008-08-28,56382.00,989.84,17769.00,2560.88,5571.00,2217.58,9119.00,1675.05
2008-08-29,55680.00,976.44,17483.00,2512.17,5514.00,2215.73,9100.00,1642.83
2008-09-01,55162.00,966.93,17377.00,2494.31,5481.00,2199.48,9084.00,1632.62
2008-09-02,54404.00,970.76,17174.00,2504.12,5433.00,2123.38,8885.00,1620.64
2008-09-03,53527.00,957.36,16865.00,2486.82,5354.00,2071.09,8679.00,1588.02
2008-09-04,51408.00,933.22,16299.00,2379.26,5145.00,1963.90,8251.00,1538.09
2008-09-05,51939.00,939.33,16248.00,2413.94,5188.00,1979.31,8329.00,1538.82
2008-09-08,50717.00,928.66,16046.00,2405.91,5120.00,1925.17,8186.00,1512.77
2008-09-09,48435.00,906.95,15622.00,2315.37,4924.00,1808.03,7833.00,1457.13
2008-09-10,49633.00,932.30,15569.00,2343.67,5031.00,1877.94,8090.00,1450.72
2008-09-11,51270.00,948.42,15792.00,2341.46,5101.00,1944.36,8276.00,1467.43
2008-09-12,52392.00,947.91,16068.00,2385.10,5171.00,1986.82,8334.00,1485.16
2008-09-15,48416.00,900.96,15595.00,2204.33,4811.00,1823.52,7796.00,1434.19
2008-09-16,49228.00,890.43,15473.00,2219.13,4817.00,1853.63,7831.00,1412.13
2008-09-17,45908.00,838.14,14729.00,2092.19,4503.00,1701.04,7274.00,1331.79
2008-09-18,48422.00,853.51,15149.00,2218.34,4717.00,1795.72,7571.00,1384.31
2008-09-19,53055.00,926.19,16368.00,2416.07,5124.00,1985.04,8304.00,1519.17
2008-09-22,51540.00,903.43,16156.00,2315.15,4965.00,1927.55,8099.00,1498.17
2008-09-23,49593.00,869.84,16065.00,2276.99,4803.00,1826.85,7770.00,1481.04
2008-09-24,49842.00,854.98,15981.00,2271.33,4793.00,1819.51,7744.00,1475.25
2008-09-25,51828.00,879.20,16481.00,2357.08,4954.00,1870.61,7913.00,1533.38
2008-09-26,50782.00,848.54,16590.00,2358.97,4851.00,1790.62,7542.00,1555.16
2008-09-29,46028.00,780.85,15476.00,2151.48,4390.00,1573.53,6793.00,1454.70
2008-09-30,49541.00,833.13,16392.00,2369.84,4726.00,1665.47,7216.00,1550.57
2008-10-01,49798.00,849.38,16711.00,2392.39,4742.00,1642.22,7183.00,1573.40
2008-10-02,46145.00,805.33,16210.00,2237.56,4432.00,1509.38,6738.00,1528.26
2008-10-03,44517.00,795.37,16010.00,2069.90,4264.00,1444.63,6491.00,1509.62
2008-10-06,42100.00,747.04,15346.00,1972.34,4016.00,1349.12,6117.00,1446.76
2008-10-07,40139.00,720.31,14758.00,1919.29,3868.00,1264.33,5795.00,1392.03
2008-10-08,38593.00,689.64,13789.00,1901.44,3750.00,1207.95,5487.00,1278.36
2008-10-09,37080.00,667.94,13539.00,1815.95,3618.00,1173.18,5282.00,1252.07
2008-10-10,35609.00,645.71,13072.00,1735.52,3476.00,1150.58,5102.00,1201.13
2008-10-13,40829.00,726.79,14680.00,2098.63,3998.00,1298.53,5742.00,1350.09
2008-10-14,41569.00,746.79,15176.00,2153.14,4098.00,1301.59,5842.00,1402.54
2008-10-15,36833.00,683.88,14198.00,1929.06,3673.00,1126.50,5191.00,1302.29
2008-10-16,36441.00,685.92,14485.00,1836.66,3610.00,1149.67,5273.00,1335.97
2008-10-17,36399.00,692.37,14322.00,1761.06,3576.00,1153.92,5311.00,1324.17
2008-10-20,39441.00,742.19,14908.00,1873.76,3832.00,1263.39,5737.00,1381.01
2008-10-21,39043.00,732.32,14853.00,1839.97,3807.00,1243.43,5666.00,1372.52
2008-10-22,35069.00,664.81,13819.00,1618.12,3440.00,1123.15,5086.00,1268.15
2008-10-23,33818.00,657.92,13601.00,1497.31,3282.00,1085.29,4976.00,1237.39
2008-10-24,31481.00,621.71,12924.00,1379.18,3080.00,1017.88,4670.00,1193.49
2008-10-27,29435.00,602.23,12683.00,1325.48,2912.00,952.72,4445.00,1162.60
2008-10-28,33386.00,659.39,13910.00,1485.32,3236.00,1089.18,4978.00,1290.55
2008-10-29,34845.00,668.24,14078.00,1614.29,3391.00,1122.76,5125.00,1302.08
2008-10-30,37448.00,689.32,14205.00,1791.88,3651.00,1226.90,5445.00,1348.74
2008-10-31,37256.00,695.89,14375.00,1776.21,3639.00,1201.05,5384.00,1359.53
2008-11-03,38249.00,713.66,14431.00,1909.76,3766.00,1209.22,5426.00,1384.86
2008-11-04,40254.00,729.99,14741.00,2037.43,3957.00,1284.99,5691.00,1396.56
2008-11-05,37785.00,708.65,14249.00,1866.62,3716.00,1179.61,5358.00,1347.87
2008-11-06,36361.00,716.86,14284.00,1766.34,3578.00,1131.57,5208.00,1350.86
2008-11-07,36665.00,738.08,14504.00,1817.93,3601.00,1117.81,5234.00,1366.46
2008-11-10,36776.00,722.96,14393.00,1835.00,3600.00,1126.81,5177.00,1348.59
2008-11-11,37261.00,731.82,14681.00,1832.81,3629.00,1155.29,5277.00,1395.69
2008-11-12,34373.00,695.50,14423.00,1699.31,3423.00,1074.02,4959.00,1346.92
2008-11-13,35993.00,734.06,15007.00,1843.76,3589.00,1108.50,5192.00,1425.26
2008-11-14,35789.00,725.16,14899.00,1816.45,3572.00,1104.98,5145.00,1430.23
2008-11-17,35717.00,717.16,15483.00,1812.97,3560.00,1092.10,5069.00,1475.45
2008-11-18,34094.00,697.33,15422.00,1692.50,3413.00,1041.21,4881.00,1467.29
2008-11-19,33404.00,686.83,15620.00,1627.50,3349.00,1008.18,4740.00,1488.48
2008-11-21,31250.00,682.95,15349.00,1490.88,3148.00,934.81,4581.00,1451.31
2008-11-24,34188.00,703.96,15688.00,1672.50,3401.00,1028.15,4823.00,1480.05
2008-11-25,34812.00,697.84,15595.00,1730.71,3468.00,1060.58,4896.00,1465.57
2008-11-26,36469.00,707.89,15696.00,1845.31,3618.00,1115.29,5062.00,1489.94
2008-11-27,36212.00,711.77,15805.00,1853.23,3614.00,1111.42,5078.00,1479.55
2008-11-28,36595.00,717.95,15785.00,1889.25,3668.00,1118.84,5077.00,1471.83
2008-12-01,34740.00,693.36,15304.00,1821.90,3512.00,1051.13,4862.00,1429.34
2008-12-02,35000.00,699.77,15612.00,1855.16,3537.00,1050.11,4904.00,1466.43
2008-12-03,35296.00,700.71,15753.00,1845.03,3539.00,1045.32,4917.00,1478.44
2008-12-04,35127.00,698.74,15825.00,1859.00,3537.00,1037.72,4919.00,1486.30
2008-12-05,35347.00,714.09,15880.00,1902.79,3567.00,1018.40,4912.00,1500.15
2008-12-08,38284.00,745.51,16065.00,2050.06,3796.00,1135.85,5292.00,1519.42
2008-12-09,37968.00,732.89,15873.00,2049.00,3794.00,1156.12,5319.00,1498.54
2008-12-10,39004.00,741.25,15618.00,2055.14,3851.00,1217.16,5505.00,1462.03
2008-12-11,38519.00,743.64,15295.00,2003.21,3795.00,1193.36,5430.00,1425.80
2008-12-12,39373.00,759.19,15608.00,2056.36,3854.00,1206.57,5525.00,1475.00
2008-12-15,38320.00,730.59,15158.00,1941.39,3729.00,1190.44,5406.00,1432.58
2008-12-16,39993.00,755.04,15603.00,2051.90,3893.00,1245.72,5599.00,1473.36
2008-12-17,39947.00,732.43,15233.00,2088.86,3896.00,1251.58,5535.00,1432.84
2008-12-18,39536.00,732.41,15574.00,2075.93,3877.00,1253.39,5603.00,1460.35
2008-12-19,39131.00,719.65,15587.00,2027.86,3844.00,1241.16,5495.00,1450.74
2008-12-22,37618.00,714.66,15309.00,1942.39,3718.00,1170.22,5303.00,1409.32
2008-12-23,36470.00,696.66,15056.00,1852.23,3598.00,1130.95,5157.00,1382.48
2008-12-26,36864.00,691.55,15173.00,1852.62,3626.00,1149.24,5159.00,1390.83
2008-12-29,37060.00,686.69,15188.00,1866.37,3642.00,1156.83,5181.00,1390.59
2008-12-30,37550.00,697.62,15291.00,1888.96,3697.00,1182.93,5306.00,1405.98
2009-01-02,40244.00,728.00,15812.00,2036.14,3933.00,1271.31,5656.00,1460.40
2009-01-05,41518.00,725.00,15662.00,2062.50,4010.00,1342.85,5805.00,1439.92
2009-01-06,42312.00,725.00,15445.00,2123.71,4081.00,1390.67,5914.00,1416.49
2009-01-07,40820.00,716.00,15233.00,2029.64,3941.00,1351.02,5809.00,1397.23
2009-01-08,41990.00,731.00,15343.00,2037.94,4023.00,1424.75,6023.00,1418.62
2009-01-09,41582.00,721.00,15422.00,2030.35,4003.00,1406.84,5962.00,1427.54
2009-01-12,39403.00,707.00,15265.00,1963.13,3840.00,1308.39,5677.00,1412.22
2009-01-13,39544.00,711.00,15494.00,1921.62,3850.00,1311.86,5679.00,1439.21
2009-01-14,37981.00,692.00,15276.00,1815.74,3695.00,1257.70,5506.00,1416.32
2009-01-15,39151.00,709.00,15503.00,1852.09,3782.00,1297.78,5642.00,1442.71
2009-01-16,39341.00,719.00,15482.00,1810.36,3785.00,1321.45,5716.00,1439.63
2009-01-19,38828.00,701.00,15380.00,1820.30,3757.00,1309.75,5629.00,1413.55
2009-01-20,37272.00,688.00,14970.00,1712.70,3611.00,1248.59,5447.00,1377.96
2009-01-21,38542.00,695.00,15242.00,1772.65,3700.00,1285.25,5558.00,1403.55
2009-01-22,37894.00,689.00,15043.00,1746.38,3658.00,1271.85,5501.00,1375.35
2009-01-23,38132.00,688.00,15257.00,1763.95,3690.00,1261.36,5444.00,1396.98
2009-01-26,38509.00,689.00,15323.00,1773.66,3715.00,1268.24,5426.00,1401.54
2009-01-27,38698.00,695.00,15175.00,1761.98,3726.00,1272.69,5423.00,1387.95
2009-01-28,40227.00,698.00,15246.00,1853.42,3844.00,1315.55,5485.00,1392.83
2009-01-29,39638.00,692.00,15287.00,1815.08,3780.00,1294.76,5430.00,1391.71
2009-01-30,39300.00,696.00,15180.00,1797.17,3746.00,1278.42,5403.00,1378.95
2009-02-02,38666.00,681.00,15044.00,1753.89,3696.00,1265.47,5350.00,1353.96
2009-02-03,39746.00,695.00,15135.00,1775.58,3771.00,1304.96,5494.00,1361.47
2009-02-04,40129.00,691.00,15059.00,1799.50,3813.00,1346.45,5571.00,1351.91
2009-02-05,41108.00,698.00,15357.00,1856.30,3907.00,1389.29,5658.00,1379.17
2009-02-06,42755.00,714.00,15631.00,1970.54,4052.00,1439.43,5820.00,1400.12
2009-02-09,42100.00,701.00,15574.00,1931.30,3981.00,1399.47,5707.00,1404.05
2009-02-10,41207.00,692.00,15625.00,1876.55,3897.00,1352.27,5575.00,1413.38
2009-02-11,40845.00,697.00,15725.00,1872.59,3869.00,1326.28,5533.00,1413.54
2009-02-12,40500.00,696.00,15713.00,1846.08,3835.00,1297.55,5458.00,1411.66
2009-02-13,41673.00,707.00,15892.00,1910.03,3931.00,1342.57,5567.00,1420.29
2009-02-16,41841.00,708.00,15935.00,1910.95,3950.00,1343.04,5591.00,1429.22
2009-02-17,39846.00,684.00,15814.00,1821.29,3788.00,1272.63,5351.00,1399.94
2009-02-18,39674.00,690.00,15945.00,1799.31,3786.00,1267.07,5357.00,1403.62
2009-02-19,39730.00,690.00,16120.00,1786.68,3781.00,1261.71,5322.00,1412.09
2009-02-20,38714.00,687.00,15992.00,1749.19,3673.00,1207.78,5189.00,1409.01
2009-02-25,38231.00,687.00,15999.00,1747.81,3610.00,1166.80,5075.00,1404.07
2009-02-26,38180.00,686.00,16035.00,1743.43,3599.00,1154.44,5022.00,1405.95
2009-02-27,38183.00,685.00,16164.00,1725.78,3601.00,1152.60,4975.00,1429.07
2009-03-02,36234.00,660.00,15712.00,1647.27,3441.00,1098.78,4688.00,1380.45
2009-03-03,36467.00,658.00,15668.00,1649.05,3462.00,1115.24,4727.00,1421.74
2009-03-04,38402.00,669.00,15849.00,1730.88,3619.00,1192.54,4897.00,1445.34
2009-03-05,37368.00,659.00,15656.00,1704.51,3524.00,1131.55,4747.00,1420.13
2009-03-06,37105.00,665.00,15827.00,1720.26,3517.00,1105.84,4717.00,1429.14
2009-03-09,36741.00,656.00,15760.00,1697.24,3469.00,1080.18,4633.00,1428.47
2009-03-10,38794.00,690.00,16150.00,1801.99,3650.00,1144.40,4862.00,1468.30
2009-03-11,38804.00,693.00,15928.00,1801.58,3643.00,1148.06,4869.00,1432.60
2009-03-12,39151.00,706.00,15980.00,1844.67,3674.00,1150.16,4942.00,1432.25
2009-03-13,39015.00,713.00,15977.00,1848.01,3668.00,1125.93,4907.00,1441.50
2009-03-16,38607.00,700.00,15845.00,1850.17,3653.00,1109.39,4842.00,1421.83
2009-03-17,39510.00,723.00,16132.00,1892.41,3726.00,1110.71,4899.00,1457.50
2009-03-18,40142.00,729.00,16406.00,1941.10,3791.00,1133.77,5011.00,1490.07
2009-03-19,40453.00,729.00,16408.00,1910.20,3785.00,1152.61,5058.00,1485.14
2009-03-20,40076.00,724.00,16270.00,1880.56,3745.00,1149.69,5073.00,1457.74
2009-03-23,42438.00,757.00,16542.00,2026.29,3938.00,1218.69,5350.00,1492.12
2009-03-24,41475.00,738.00,16437.00,1980.53,3857.00,1193.76,5272.00,1481.56
2009-03-25,41799.00,742.00,16517.00,1998.46,3886.00,1215.80,5320.00,1489.93
2009-03-26,42588.00,748.00,16836.00,2057.41,3995.00,1265.84,5501.00,1528.88
2009-03-27,41907.00,739.00,16776.00,2055.56,3961.00,1251.00,5432.00,1508.24
2009-03-30,40653.00,722.00,16592.00,1995.78,3846.00,1195.23,5257.00,1497.08
2009-03-31,40925.00,729.00,16733.00,1997.47,3878.00,1222.35,5358.00,1525.36
2009-04-01,41976.00,740.00,17200.00,2034.02,3951.00,1254.97,5478.00,1567.50
2009-04-02,43736.00,766.00,17367.00,2095.09,4098.00,1322.68,5686.00,1580.14
2009-04-03,44390.00,774.00,17670.00,2156.43,4192.00,1352.23,5807.00,1617.01
2009-04-06,44167.00,772.00,17607.00,2165.43,4172.00,1335.88,5796.00,1603.27
2009-04-07,43824.00,771.00,17449.00,2156.24,4150.00,1318.71,5729.00,1580.17
2009-04-08,44181.00,783.00,17588.00,2158.63,4197.00,1326.69,5746.00,1599.71
2009-04-09,45538.00,805.00,17813.00,2215.33,4322.00,1379.78,5938.00,1616.19
2009-04-13,45991.00,801.00,17794.00,2217.98,4343.00,1407.94,6006.00,1608.06
2009-04-14,45418.00,793.00,17512.00,2155.00,4283.00,1402.23,5991.00,1575.71
2009-04-15,45272.00,799.00,17590.00,2158.44,4290.00,1404.77,5983.00,1582.64
2009-04-16,46024.00,813.00,17818.00,2230.72,4390.00,1433.41,6120.00,1612.25
2009-04-17,45778.00,810.00,17784.00,2229.05,4383.00,1441.28,6145.00,1610.68
2009-04-20,44433.00,793.00,17572.00,2166.93,4263.00,1387.13,5958.00,1577.17
2009-04-22,44888.00,810.00,17916.00,2151.59,4302.00,1421.71,6107.00,1597.52
2009-04-23,45801.00,821.00,18141.00,2221.60,4393.00,1439.55,6193.00,1610.06
2009-04-24,46771.00,846.00,18466.00,2271.41,4503.00,1461.74,6326.00,1609.10
2009-04-27,45819.00,832.00,18486.00,2213.18,4428.00,1421.50,6185.00,1606.10
2009-04-28,45821.00,842.00,18824.00,2218.03,4431.00,1414.23,6209.00,1640.27
2009-04-29,47226.00,866.00,19043.00,2313.60,4578.00,1440.02,6351.00,1674.66
2009-04-30,47289.00,871.00,18847.00,2315.13,4582.00,1466.73,6418.00,1649.81
2009-05-04,50404.00,903.00,19115.00,2449.01,4839.00,1582.11,6791.00,1675.00
2009-05-05,50669.00,897.00,19039.00,2539.19,4837.00,1610.02,6859.00,1663.49
2009-05-06,51499.00,901.00,19224.00,2557.94,4895.00,1669.96,7022.00,1672.88
2009-05-07,50058.00,888.00,18975.00,2433.49,4743.00,1605.65,6841.00,1649.59
2009-05-08,51395.00,899.00,19465.00,2499.32,4852.00,1659.28,7043.00,1673.06
2009-05-11,50976.00,896.00,19371.00,2469.13,4813.00,1654.28,6990.00,1650.69
2009-05-12,50325.00,902.00,19500.00,2448.11,4771.00,1615.96,6877.00,1654.80
2009-05-13,48679.00,883.00,19317.00,2375.79,4636.00,1540.54,6628.00,1629.05
2009-05-14,49446.00,904.00,19637.00,2439.99,4711.00,1539.33,6668.00,1654.45
2009-05-15,49007.00,901.00,19614.00,2425.56,4679.00,1531.86,6629.00,1653.17
2009-05-18,51463.00,943.00,19938.00,2541.07,4899.00,1629.08,6961.00,1683.79
